Date,Hour,Minute,Line,Flow,Violation
2020-01-05,3,0,A11,-61.218741,0.0
2020-01-05,3,0,AB1,22.619356,0.0
2020-01-05,3,0,A12-1,-56.769857,0.0
2020-01-05,3,0,A13-2,-57.252844,0.0
2020-01-05,3,0,A14,-18.195686,0.0
2020-01-05,3,0,A15,-27.735027,0.0
2020-01-05,3,0,A16,-17.529885,0.0
2020-01-05,3,0,A17,-27.210201,0.0
2020-01-05,3,0,A18,-6.01782,0.0
2020-01-05,3,0,A19,-29.707751,0.0
2020-01-05,3,0,A20,11.176842,0.0
2020-01-05,3,0,A21,-66.122071,0.0
2020-01-05,3,0,A22,-79.888842,0.0
2020-01-05,3,0,AB2,103.217167,0.0
2020-01-05,3,0,A23,-89.613998,0.0
2020-01-05,3,0,A24,19.741741,0.0
2020-01-05,3,0,A25-1,-16.446696,0.0
2020-01-05,3,0,A25-2,-16.446696,0.0
2020-01-05,3,0,A26,39.263609,0.0
2020-01-05,3,0,A27,-3.848052,0.0
2020-01-05,3,0,A28,27.096287,0.0
2020-01-05,3,0,A29,10.937984,0.0
2020-01-05,3,0,A30,-14.786037,0.0
2020-01-05,3,0,A31-1,-45.945389,0.0
2020-01-05,3,0,A31-2,-45.945389,0.0
2020-01-05,3,0,A32-1,-14.397812,0.0
2020-01-05,3,0,A32-2,-14.397812,0.0
2020-01-05,3,0,A33-1,-34.160697,0.0
2020-01-05,3,0,A33-2,-34.160697,0.0
2020-01-05,3,0,A34,-7.515963,0.0
2020-01-05,3,0,AB3,168.488557,0.0
2020-01-05,3,0,B1,-47.672805,0.0
2020-01-05,3,0,B2,-12.15507,0.0
2020-01-05,3,0,B3,23.391786,0.0
2020-01-05,3,0,B4,15.664852,0.0
2020-01-05,3,0,B5,21.670199,0.0
2020-01-05,3,0,B6,22.088412,0.0
2020-01-05,3,0,B7,-79.155941,0.0
2020-01-05,3,0,B8,-12.098227,0.0
2020-01-05,3,0,B9,-3.245763,0.0
2020-01-05,3,0,B10,-29.353839,0.0
2020-01-05,3,0,B11,-46.897093,0.0
2020-01-05,3,0,B12-1,-60.492442,0.0
2020-01-05,3,0,B13-2,-50.559876,0.0
2020-01-05,3,0,B14,-46.547217,0.0
2020-01-05,3,0,B15,-69.610971,0.0
2020-01-05,3,0,B16,-66.457173,0.0
2020-01-05,3,0,B17,-89.86177,0.0
2020-01-05,3,0,B18,-51.611149,0.0
2020-01-05,3,0,B19,-61.393242,0.0
2020-01-05,3,0,B20,-10.038733,0.0
2020-01-05,3,0,B21,-149.434008,0.0
2020-01-05,3,0,B22,-161.07172,0.0
2020-01-05,3,0,B23,-134.177531,0.0
2020-01-05,3,0,B24,-60.517077,0.0
2020-01-05,3,0,B25-1,-11.051863,0.0
2020-01-05,3,0,B25-2,-11.051863,0.0
2020-01-05,3,0,B26,79.155941,0.0
2020-01-05,3,0,B27,-45.948974,0.0
2020-01-05,3,0,B28,-62.263308,0.0
2020-01-05,3,0,B29,122.446759,0.0
2020-01-05,3,0,B30,0.092823,0.0
2020-01-05,3,0,B31-1,-1.243549,0.0
2020-01-05,3,0,B31-2,-1.243549,0.0
2020-01-05,3,0,B32-1,-65.08515,0.0
2020-01-05,3,0,B32-2,-65.08515,0.0
2020-01-05,3,0,B33-1,-89.096462,0.0
2020-01-05,3,0,B33-2,-89.096462,0.0
2020-01-05,3,0,B34,-24.590823,0.0
2020-01-05,3,0,C1,42.445549,0.0
2020-01-05,3,0,C2,-110.188566,0.0
2020-01-05,3,0,C3,25.395739,0.0
2020-01-05,3,0,C4,-13.779313,0.0
2020-01-05,3,0,C5,18.190731,0.0
2020-01-05,3,0,C6,148.263598,0.0
2020-01-05,3,0,C7,54.094038,0.0
2020-01-05,3,0,C8,-42.795041,0.0
2020-01-05,3,0,C9,-2.443676,0.0
2020-01-05,3,0,C10,-35.135472,0.0
2020-01-05,3,0,C11,-49.013054,0.0
2020-01-05,3,0,C12-1,-80.910285,0.0
2020-01-05,3,0,C13-2,-35.152627,0.0
2020-01-05,3,0,C14,15.348276,0.0
2020-01-05,3,0,C15,12.158719,0.0
2020-01-05,3,0,C16,-72.977724,0.0
2020-01-05,3,0,C17,-76.214417,0.0
2020-01-05,3,0,C18,4.679487,0.0
2020-01-05,3,0,C19,-62.308936,0.0
2020-01-05,3,0,C20,10.428663,0.0
2020-01-05,3,0,C21,-74.48436,0.0
2020-01-05,3,0,C22,-88.799525,0.0
2020-01-05,3,0,C23,-138.377196,0.0
2020-01-05,3,0,C24,45.007259,0.0
2020-01-05,3,0,C25-1,-46.605163,0.0
2020-01-05,3,0,C25-2,-46.605163,0.0
2020-01-05,3,0,C26,-54.094038,0.0
2020-01-05,3,0,C27,-220.292745,0.0
2020-01-05,3,0,C28,111.712363,0.0
2020-01-05,3,0,C29,147.012501,0.0
2020-01-05,3,0,C30,-3.932746,0.0
2020-01-05,3,0,C31-1,23.871536,0.0
2020-01-05,3,0,C31-2,23.871536,0.0
2020-01-05,3,0,C32-1,20.37073,0.0
2020-01-05,3,0,C32-2,20.37073,0.0
2020-01-05,3,0,C33-1,-4.723954,0.0
2020-01-05,3,0,C33-2,-4.723954,0.0
2020-01-05,3,0,C34,-45.467254,0.0
2020-01-05,3,0,CA-1,-172.731792,0.0
2020-01-05,3,0,CB-1,-31.301349,0.0
2020-01-05,3,0,C35,-172.731792,0.0
2020-01-05,3,0,DC1,-100.0,0.0
2020-01-05,4,0,A1,14.896483,0.0
2020-01-05,4,0,A2,30.138433,0.0
2020-01-05,4,0,A3,72.804202,0.0
2020-01-05,4,0,A4,54.095709,0.0
2020-01-05,4,0,A5,51.51924,0.0
2020-01-05,4,0,A6,32.866983,0.0
2020-01-05,4,0,A7,-59.663355,0.0
2020-01-05,4,0,A8,30.689178,0.0
2020-01-05,4,0,A9,50.346584,0.0
2020-01-05,4,0,A10,8.501832,0.0
2020-01-05,4,0,A11,-61.356707,0.0
2020-01-05,4,0,AB1,21.818648,0.0
2020-01-05,4,0,A12-1,-58.778374,0.0
2020-01-05,4,0,A13-2,-56.666397,0.0
2020-01-05,4,0,A14,-24.006523,0.0
2020-01-05,4,0,A15,-26.568972,0.0
2020-01-05,4,0,A16,-28.448518,0.0
2020-01-05,4,0,A17,-31.048835,0.0
2020-01-05,4,0,A18,4.208212,0.0
2020-01-05,4,0,A19,-56.663254,0.0
2020-01-05,4,0,A20,8.827027,0.0
2020-01-05,4,0,A21,-66.444834,0.0
2020-01-05,4,0,A22,-78.952255,0.0
2020-01-05,4,0,AB2,108.166809,0.0
2020-01-05,4,0,A23,-118.026321,0.0
2020-01-05,4,0,A24,40.006417,0.0
2020-01-05,4,0,A25-1,-53.469145,0.0
2020-01-05,4,0,A25-2,-53.469145,0.0
2020-01-05,4,0,A26,59.663355,0.0
2020-01-05,4,0,A27,-76.329956,0.0
2020-01-05,4,0,A28,90.679605,0.0
2020-01-05,4,0,A29,1.991249,0.0
2020-01-05,4,0,A30,-78.321204,0.0
2020-01-05,4,0,A31-1,-51.66907,0.0
2020-01-05,4,0,A31-2,-51.66907,0.0
2020-01-05,4,0,A32-1,16.714248,0.0
2020-01-05,4,0,A32-2,16.714248,0.0
2020-01-05,4,0,A33-1,-3.529239,0.0
2020-01-05,4,0,A33-2,-3.529239,0.0
2020-01-05,4,0,A34,-101.591296,0.0
2020-01-05,4,0,AB3,172.435378,0.0
2020-01-05,4,0,B1,-48.08081,0.0
2020-01-05,4,0,B2,-11.594027,0.0
2020-01-05,4,0,B3,22.835167,0.0
2020-01-05,4,0,B4,15.400235,0.0
2020-01-05,4,0,B5,21.328696,0.0
2020-01-05,4,0,B6,20.399866,0.0
2020-01-05,4,0,B7,-78.074695,0.0
2020-01-05,4,0,B8,-12.513983,0.0
2020-01-05,4,0,B9,-3.947394,0.0
2020-01-05,4,0,B10,-29.973111,0.0
2020-01-05,4,0,B11,-47.152396,0.0
2020-01-05,4,0,B12-1,-60.714419,0.0
2020-01-05,4,0,B13-2,-50.942454,0.0
2020-01-05,4,0,B14,-46.681308,0.0
2020-01-05,4,0,B15,-72.160582,0.0
2020-01-05,4,0,B16,-66.282441,0.0
2020-01-05,4,0,B17,-92.138256,0.0
2020-01-05,4,0,B18,-56.097562,0.0
2020-01-05,4,0,B19,-56.866187,0.0
2020-01-05,4,0,B20,-10.17117,0.0
2020-01-05,4,0,B21,-154.127668,0.0
2020-01-05,4,0,B22,-166.231812,0.0
2020-01-05,4,0,B23,-130.046705,0.0
2020-01-05,4,0,B24,-56.22856,0.0
2020-01-05,4,0,B25-1,-10.778901,0.0
2020-01-05,4,0,B25-2,-10.778901,0.0
2020-01-05,4,0,B26,78.074695,0.0
2020-01-05,4,0,B27,-48.663593,0.0
2020-01-05,4,0,B28,-82.333589,0.0
2020-01-05,4,0,B29,123.183503,0.0
2020-01-05,4,0,B30,0.588282,0.0
2020-01-05,4,0,B31-1,-1.21524,0.0
2020-01-05,4,0,B31-2,-1.21524,0.0
2020-01-05,4,0,B32-1,-75.305129,0.0
2020-01-05,4,0,B32-2,-75.305129,0.0
2020-01-05,4,0,B33-1,-99.447156,0.0
2020-01-05,4,0,B33-2,-99.447156,0.0
2020-01-05,4,0,B34,-23.988282,0.0
2020-01-05,4,0,C1,41.903225,0.0
2020-01-05,4,0,C2,-108.888174,0.0
2020-01-05,4,0,C3,24.909453,0.0
2020-01-05,4,0,C4,-13.754654,0.0
2020-01-05,4,0,C5,17.867851,0.0
2020-01-05,4,0,C6,146.104673,0.0
2020-01-05,4,0,C7,53.706328,0.0
2020-01-05,4,0,C8,-42.58416,0.0
2020-01-05,4,0,C9,-2.751289,0.0
2020-01-05,4,0,C10,-35.116106,0.0
2020-01-05,4,0,C11,-48.69849,0.0
2020-01-05,4,0,C12-1,-80.277614,0.0
2020-01-05,4,0,C13-2,-35.04041,0.0
2020-01-05,4,0,C14,14.870761,0.0
2020-01-05,4,0,C15,10.961251,0.0
2020-01-05,4,0,C16,-72.455082,0.0
2020-01-05,4,0,C17,-76.422368,0.0
2020-01-05,4,0,C18,3.126465,0.0
2020-01-05,4,0,C19,-60.710786,0.0
2020-01-05,4,0,C20,10.173357,0.0
2020-01-05,4,0,C21,-75.634473,0.0
2020-01-05,4,0,C22,-89.940977,0.0
2020-01-05,4,0,C23,-136.290843,0.0
2020-01-05,4,0,C24,41.78418,0.0
2020-01-05,4,0,C25-1,-44.788611,0.0
2020-01-05,4,0,C25-2,-44.788611,0.0
2020-01-05,4,0,C26,-53.706328,0.0
2020-01-05,4,0,C27,-214.108708,0.0
2020-01-05,4,0,C28,104.643253,0.0
2020-01-05,4,0,C29,160.691807,0.0
2020-01-05,4,0,C30,-12.128015,0.0
2020-01-05,4,0,C31-1,15.852619,0.0
2020-01-05,4,0,C31-2,15.852619,0.0
2020-01-05,4,0,C32-1,17.063919,0.0
2020-01-05,4,0,C32-2,17.063919,0.0
2020-01-05,4,0,C33-1,-7.869707,0.0
2020-01-05,4,0,C33-2,-7.869707,0.0
2020-01-05,4,0,C34,-57.871985,0.0
2020-01-05,4,0,CA-1,-181.314866,0.0
2020-01-05,4,0,CB-1,-0.746208,0.0
2020-01-05,4,0,C35,-181.314866,0.0
2020-01-05,4,0,DC1,-100.0,0.0
2020-01-05,5,0,A1,17.106192,0.0
2020-01-05,5,0,A2,24.840895,0.0
2020-01-05,5,0,A3,73.999665,0.0
2020-01-05,5,0,A4,53.768782,0.0
2020-01-05,5,0,A5,52.356252,0.0
2020-01-05,5,0,A6,40.752259,0.0
2020-01-05,5,0,A7,-76.000112,0.0
2020-01-05,5,0,A8,29.065631,0.0
2020-01-05,5,0,A9,50.297992,0.0
2020-01-05,5,0,A10,6.955865,0.0
2020-01-05,5,0,A11,-68.071404,0.0
2020-01-05,5,0,AB1,26.343108,0.0
2020-01-05,5,0,A12-1,-64.472546,0.0
2020-01-05,5,0,A13-2,-60.683169,0.0
2020-01-05,5,0,A14,-27.598996,0.0
2020-01-05,5,0,A15,-25.475274,0.0
2020-01-05,5,0,A16,-35.340281,0.0
2020-01-05,5,0,A17,-33.185174,0.0
2020-01-05,5,0,A18,14.258625,0.0
2020-01-05,5,0,A19,-77.197903,0.0
2020-01-05,5,0,A20,10.430616,0.0
2020-01-05,5,0,A21,-69.091064,0.0
2020-01-05,5,0,A22,-82.787388,0.0
2020-01-05,5,0,AB2,119.012641,0.0
2020-01-05,5,0,A23,-141.960219,0.0
2020-01-05,5,0,A24,75.027309,0.0
2020-01-05,5,0,A25-1,-81.925191,0.0
2020-01-05,5,0,A25-2,-81.925191,0.0
2020-01-05,5,0,A26,76.000112,0.0
2020-01-05,5,0,A27,-145.148944,0.0
2020-01-05,5,0,A28,137.833396,0.0
2020-01-05,5,0,A29,-2.621914,0.0
2020-01-05,5,0,A30,-142.527029,0.0
2020-01-05,5,0,A31-1,-56.893048,0.0
2020-01-05,5,0,A31-2,-56.893048,0.0
2020-01-05,5,0,A32-1,38.705411,0.0
2020-01-05,5,0,A32-2,38.705411,0.0
2020-01-05,5,0,A33-1,17.340523,0.0
2020-01-05,5,0,A33-2,17.340523,0.0
2020-01-05,5,0,A34,-197.785471,0.0
2020-01-05,5,0,AB3,185.802594,0.0
2020-01-05,5,0,B1,-31.318322,0.0
2020-01-05,5,0,B2,-20.934977,0.0
2020-01-05,5,0,B3,15.006403,0.0
2020-01-05,5,0,B4,7.247284,0.0
2020-01-05,5,0,B5,15.078384,0.0
2020-01-05,5,0,B6,22.864276,0.0
2020-01-05,5,0,B7,-86.034308,0.0
2020-01-05,5,0,B8,-20.945961,0.0
2020-01-05,5,0,B9,-12.043872,0.0
2020-01-05,5,0,B10,-36.736227,0.0
2020-01-05,5,0,B11,-47.623724,0.0
2020-01-05,5,0,B12-1,-62.180776,0.0
2020-01-05,5,0,B13-2,-50.592201,0.0
2020-01-05,5,0,B14,-50.834134,0.0
2020-01-05,5,0,B15,-76.10154,0.0
2020-01-05,5,0,B16,-74.012246,0.0
2020-01-05,5,0,B17,-99.653062,0.0
2020-01-05,5,0,B18,-59.030723,0.0
2020-01-05,5,0,B19,-65.815657,0.0
2020-01-05,5,0,B20,-13.486224,0.0
2020-01-05,5,0,B21,-162.268378,0.0
2020-01-05,5,0,B22,-173.479241,0.0
2020-01-05,5,0,B23,-139.727676,0.0
2020-01-05,5,0,B24,-51.555401,0.0
2020-01-05,5,0,B25-1,-12.270014,0.0
2020-01-05,5,0,B25-2,-12.270014,0.0
2020-01-05,5,0,B26,86.034308,0.0
2020-01-05,5,0,B27,-57.792966,0.0
2020-01-05,5,0,B28,-78.58909,0.0
2020-01-05,5,0,B29,126.930852,0.0
2020-01-05,5,0,B30,1.078776,0.0
2020-01-05,5,0,B31-1,0.030626,0.0
2020-01-05,5,0,B31-2,0.030626,0.0
2020-01-05,5,0,B32-1,-73.774121,0.0
2020-01-05,5,0,B32-2,-73.774121,0.0
2020-01-05,5,0,B33-1,-98.157467,0.0
2020-01-05,5,0,B33-2,-98.157467,0.0
2020-01-05,5,0,B34,-24.478776,0.0
2020-01-05,5,0,C1,41.027045,0.0
2020-01-05,5,0,C2,-106.968549,0.0
2020-01-05,5,0,C3,24.137792,0.0
2020-01-05,5,0,C4,-13.887188,0.0
2020-01-05,5,0,C5,17.368307,0.0
2020-01-05,5,0,C6,142.503366,0.0
2020-01-05,5,0,C7,55.280232,0.0
2020-01-05,5,0,C8,-42.530472,0.0
2020-01-05,5,0,C9,-3.344278,0.0
2020-01-05,5,0,C10,-35.273405,0.0
2020-01-05,5,0,C11,-48.383926,0.0
2020-01-05,5,0,C12-1,-79.619535,0.0
2020-01-05,5,0,C13-2,-34.953601,0.0
2020-01-05,5,0,C14,14.921707,0.0
2020-01-05,5,0,C15,8.561157,0.0
2020-01-05,5,0,C16,-71.29783,0.0
2020-01-05,5,0,C17,-77.752378,0.0
2020-01-05,5,0,C18,-1.402734,0.0
2020-01-05,5,0,C19,-54.97339,0.0
2020-01-05,5,0,C20,10.062158,0.0
2020-01-05,5,0,C21,-79.253379,0.0
2020-01-05,5,0,C22,-93.914498,0.0
2020-01-05,5,0,C23,-130.065242,0.0
2020-01-05,5,0,C24,39.907664,0.0
2020-01-05,5,0,C25-1,-42.664534,0.0
2020-01-05,5,0,C25-2,-42.664534,0.0
2020-01-05,5,0,C26,-55.280232,0.0
2020-01-05,5,0,C27,-205.7861,0.0
2020-01-05,5,0,C28,82.62395,0.0
2020-01-05,5,0,C29,163.477462,0.0
2020-01-05,5,0,C30,-16.091063,0.0
2020-01-05,5,0,C31-1,11.260065,0.0
2020-01-05,5,0,C31-2,11.260065,0.0
2020-01-05,5,0,C32-1,6.282013,0.0
2020-01-05,5,0,C32-2,6.282013,0.0
2020-01-05,5,0,C33-1,-18.490557,0.0
2020-01-05,5,0,C33-2,-18.490557,0.0
2020-01-05,5,0,C34,-62.808937,0.0
2020-01-05,5,0,CA-1,-210.148992,0.0
2020-01-05,5,0,CB-1,12.062554,0.0
2020-01-05,5,0,C35,-210.148992,0.0
2020-01-05,5,0,DC1,-100.0,0.0
2020-01-05,6,0,A1,17.685166,0.0
2020-01-05,6,0,A2,22.821512,0.0
2020-01-05,6,0,A3,73.215929,0.0
2020-01-05,6,0,A4,52.751392,0.0
2020-01-05,6,0,A5,51.955005,0.0
2020-01-05,6,0,A6,41.09417,0.0
2020-01-05,6,0,A7,-82.068311,0.0
2020-01-05,6,0,A8,26.52429,0.0
2020-01-05,6,0,A9,48.052088,0.0
2020-01-05,6,0,A10,3.753844,0.0
2020-01-05,6,0,A11,-63.627949,0.0
2020-01-05,6,0,AB1,19.325411,0.0
2020-01-05,6,0,A12-1,-64.378705,0.0
2020-01-05,6,0,A13-2,-59.855115,0.0
2020-01-05,6,0,A14,-30.564582,0.0
2020-01-05,6,0,A15,-28.219215,0.0
2020-01-05,6,0,A16,-39.770584,0.0
2020-01-05,6,0,A17,-37.390556,0.0
2020-01-05,6,0,A18,11.802114,0.0
2020-01-05,6,0,A19,-82.137281,0.0
2020-01-05,6,0,A20,7.57459,0.0
2020-01-05,6,0,A21,-73.184361,0.0
2020-01-05,6,0,A22,-85.775441,0.0
2020-01-05,6,0,AB2,111.230766,0.0
2020-01-05,6,0,A23,-150.894818,0.0
2020-01-05,6,0,A24,68.111468,0.0
2020-01-05,6,0,A25-1,-84.765507,0.0
2020-01-05,6,0,A25-2,-84.765507,0.0
2020-01-05,6,0,A26,82.068311,0.0
2020-01-05,6,0,A27,-143.773518,0.0
2020-01-05,6,0,A28,147.11619,0.0
2020-01-05,6,0,A29,-1.444736,0.0
2020-01-05,6,0,A30,-142.328782,0.0
2020-01-05,6,0,A31-1,-59.733348,0.0
2020-01-05,6,0,A31-2,-59.733348,0.0
2020-01-05,6,0,A32-1,41.483058,0.0
2020-01-05,6,0,A32-2,41.483058,0.0
2020-01-05,6,0,A33-1,18.800159,0.0
2020-01-05,6,0,A33-2,18.800159,0.0
2020-01-05,6,0,A34,-196.635718,0.0
2020-01-05,6,0,AB3,181.640516,0.0
2020-01-05,6,0,B1,-47.95805,0.0
2020-01-05,6,0,B2,-12.317612,0.0
2020-01-05,6,0,B3,22.146439,0.0
2020-01-05,6,0,B4,14.745872,0.0
2020-01-05,6,0,B5,20.94761,0.0
2020-01-05,6,0,B6,19.654863,0.0
2020-01-05,6,0,B7,-82.695768,0.0
2020-01-05,6,0,B8,-14.051928,0.0
2020-01-05,6,0,B9,-5.483883,0.0
2020-01-05,6,0,B10,-31.978077,0.0
2020-01-05,6,0,B11,-48.644933,0.0
2020-01-05,6,0,B12-1,-62.625762,0.0
2020-01-05,6,0,B13-2,-52.56544,0.0
2020-01-05,6,0,B14,-49.212217,0.0
2020-01-05,6,0,B15,-75.913516,0.0
2020-01-05,6,0,B16,-69.408798,0.0
2020-01-05,6,0,B17,-96.504698,0.0
2020-01-05,6,0,B18,-59.305468,0.0
2020-01-05,6,0,B19,-59.315547,0.0
2020-01-05,6,0,B20,-11.176377,0.0
2020-01-05,6,0,B21,-161.241837,0.0
2020-01-05,6,0,B22,-173.609104,0.0
2020-01-05,6,0,B23,-134.812484,0.0
2020-01-05,6,0,B24,-59.60475,0.0
2020-01-05,6,0,B25-1,-11.761901,0.0
2020-01-05,6,0,B25-2,-11.761901,0.0
2020-01-05,6,0,B26,82.695768,0.0
2020-01-05,6,0,B27,-51.926612,0.0
2020-01-05,6,0,B28,-88.406569,0.0
2020-01-05,6,0,B29,128.581884,0.0
2020-01-05,6,0,B30,1.13202,0.0
2020-01-05,6,0,B31-1,-0.504109,0.0
2020-01-05,6,0,B31-2,-0.504109,0.0
2020-01-05,6,0,B32-1,-79.422216,0.0
2020-01-05,6,0,B32-2,-79.422216,0.0
2020-01-05,6,0,B33-1,-104.328422,0.0
2020-01-05,6,0,B33-2,-104.328422,0.0
2020-01-05,6,0,B34,-24.53202,0.0
2020-01-05,6,0,C1,42.544812,0.0
2020-01-05,6,0,C2,-110.536288,0.0
2020-01-05,6,0,C3,25.304467,0.0
2020-01-05,6,0,C4,-13.942736,0.0
2020-01-05,6,0,C5,18.148291,0.0
2020-01-05,6,0,C6,148.371156,0.0
2020-01-05,6,0,C7,57.972542,0.0
2020-01-05,6,0,C8,-43.191242,0.0
2020-01-05,6,0,C9,-2.758288,0.0
2020-01-05,6,0,C10,-35.60572,0.0
2020-01-05,6,0,C11,-49.40626,0.0
2020-01-05,6,0,C12-1,-81.45198,0.0
2020-01-05,6,0,C13-2,-35.542043,0.0
2020-01-05,6,0,C14,15.758082,0.0
2020-01-05,6,0,C15,10.568088,0.0
2020-01-05,6,0,C16,-72.856562,0.0
2020-01-05,6,0,C17,-78.123255,0.0
2020-01-05,6,0,C18,1.220338,0.0
2020-01-05,6,0,C19,-58.318818,0.0
2020-01-05,6,0,C20,10.575302,0.0
2020-01-05,6,0,C21,-78.130468,0.0
2020-01-05,6,0,C22,-92.945631,0.0
2020-01-05,6,0,C23,-134.997334,0.0
2020-01-05,6,0,C24,38.118388,0.0
2020-01-05,6,0,C25-1,-41.720061,0.0
2020-01-05,6,0,C25-2,-41.720061,0.0
2020-01-05,6,0,C26,-57.972542,0.0
2020-01-05,6,0,C27,-207.974319,0.0
2020-01-05,6,0,C28,95.570365,0.0
2020-01-05,6,0,C29,175.247241,0.0
2020-01-05,6,0,C30,-15.149059,0.0
2020-01-05,6,0,C31-1,10.06059,0.0
2020-01-05,6,0,C31-2,10.06059,0.0
2020-01-05,6,0,C32-1,12.01505,0.0
2020-01-05,6,0,C32-2,12.01505,0.0
2020-01-05,6,0,C33-1,-13.280955,0.0
2020-01-05,6,0,C33-2,-13.280955,0.0
2020-01-05,6,0,C34,-63.318941,0.0
2020-01-05,6,0,CA-1,-197.638008,0.0
2020-01-05,6,0,CB-1,23.507784,0.0
2020-01-05,6,0,C35,-197.638008,0.0
2020-01-05,6,0,DC1,-100.0,0.0
2020-01-05,7,0,A1,17.912863,0.0
2020-01-05,7,0,A2,28.92265,0.0
2020-01-05,7,0,A3,79.177355,0.0
2020-01-05,7,0,A4,55.04886,0.0
2020-01-05,7,0,A5,56.139449,0.0
2020-01-05,7,0,A6,38.780337,0.0
2020-01-05,7,0,A7,-76.33624,0.0
2020-01-05,7,0,A8,33.418789,0.0
2020-01-05,7,0,A9,52.95526,0.0
2020-01-05,7,0,A10,5.911209,0.0
2020-01-05,7,0,A11,-64.996139,0.0
2020-01-05,7,0,AB1,18.830478,0.0
2020-01-05,7,0,A12-1,-66.11356,0.0
2020-01-05,7,0,A13-2,-62.037204,0.0
2020-01-05,7,0,A14,-28.791319,0.0
2020-01-05,7,0,A15,-29.755041,0.0
2020-01-05,7,0,A16,-37.105602,0.0
2020-01-05,7,0,A17,-38.083566,0.0
2020-01-05,7,0,A18,8.267239,0.0
2020-01-05,7,0,A19,-74.16416,0.0
2020-01-05,7,0,A20,10.004347,0.0
2020-01-05,7,0,A21,-77.842955,0.0
2020-01-05,7,0,A22,-92.310061,0.0
2020-01-05,7,0,AB2,112.710444,0.0
2020-01-05,7,0,A23,-145.813267,0.0
2020-01-05,7,0,A24,51.992355,0.0
2020-01-05,7,0,A25-1,-76.202356,0.0
2020-01-05,7,0,A25-2,-76.202356,0.0
2020-01-05,7,0,A26,76.33624,0.0
2020-01-05,7,0,A27,-130.383513,0.0
2020-01-05,7,0,A28,123.630072,0.0
2020-01-05,7,0,A29,13.740557,0.0
2020-01-05,7,0,A30,-144.12407,0.0
2020-01-05,7,0,A31-1,-54.622383,0.0
2020-01-05,7,0,A31-2,-54.622383,0.0
2020-01-05,7,0,A32-1,28.391097,0.0
2020-01-05,7,0,A32-2,28.391097,0.0
2020-01-05,7,0,A33-1,4.754278,0.0
2020-01-05,7,0,A33-2,4.754278,0.0
2020-01-05,7,0,A34,-204.48843,0.0
2020-01-05,7,0,AB3,190.398468,0.0
2020-01-05,7,0,B1,-47.708232,0.0
2020-01-05,7,0,B2,-12.593432,0.0
2020-01-05,7,0,B3,22.851154,0.0
2020-01-05,7,0,B4,15.188089,0.0
2020-01-05,7,0,B5,21.364795,0.0
2020-01-05,7,0,B6,21.438157,0.0
2020-01-05,7,0,B7,-84.118629,0.0
2020-01-05,7,0,B8,-13.144669,0.0
2020-01-05,7,0,B9,-4.332978,0.0
2020-01-05,7,0,B10,-30.706219,0.0
2020-01-05,7,0,B11,-47.859387,0.0
2020-01-05,7,0,B12-1,-61.717392,0.0
2020-01-05,7,0,B13-2,-51.613637,0.0
2020-01-05,7,0,B14,-48.217663,0.0
2020-01-05,7,0,B15,-72.209383,0.0
2020-01-05,7,0,B16,-68.4836,0.0
2020-01-05,7,0,B17,-92.829878,0.0
2020-01-05,7,0,B18,-53.96389,0.0
2020-01-05,7,0,B19,-62.737373,0.0
2020-01-05,7,0,B20,-10.718813,0.0
2020-01-05,7,0,B21,-154.320449,0.0
2020-01-05,7,0,B22,-166.144604,0.0
2020-01-05,7,0,B23,-137.015142,0.0
2020-01-05,7,0,B24,-46.670087,0.0
2020-01-05,7,0,B25-1,-12.354752,0.0
2020-01-05,7,0,B25-2,-12.354752,0.0
2020-01-05,7,0,B26,84.118629,0.0
2020-01-05,7,0,B27,-61.591556,0.0
2020-01-05,7,0,B28,-67.381183,0.0
2020-01-05,7,0,B29,127.66131,0.0
2020-01-05,7,0,B30,1.145602,0.0
2020-01-05,7,0,B31-1,0.081951,0.0
2020-01-05,7,0,B31-2,0.081951,0.0
2020-01-05,7,0,B32-1,-68.340788,0.0
2020-01-05,7,0,B32-2,-68.340788,0.0
2020-01-05,7,0,B33-1,-92.844794,0.0
2020-01-05,7,0,B33-2,-92.844794,0.0
2020-01-05,7,0,B34,-24.545602,0.0
2020-01-05,7,0,C1,36.551117,0.0
2020-01-05,7,0,C2,-97.553656,0.0
2020-01-05,7,0,C3,18.978003,0.0
2020-01-05,7,0,C4,-15.297444,0.0
2020-01-05,7,0,C5,14.104303,0.0
2020-01-05,7,0,C6,122.413363,0.0
2020-01-05,7,0,C7,24.217088,0.0
2020-01-05,7,0,C8,-44.092034,0.0
2020-01-05,7,0,C9,-8.649238,0.0
2020-01-05,7,0,C10,-38.815483,0.0
2020-01-05,7,0,C11,-48.639509,0.0
2020-01-05,7,0,C12-1,-78.403205,0.0
2020-01-05,7,0,C13-2,-36.775153,0.0
2020-01-05,7,0,C14,3.735323,0.0
2020-01-05,7,0,C15,-2.745513,0.0
2020-01-05,7,0,C16,-76.770449,0.0
2020-01-05,7,0,C17,-83.34706,0.0
2020-01-05,7,0,C18,-6.551926,0.0
2020-01-05,7,0,C19,-66.4832,0.0
2020-01-05,7,0,C20,5.12978,0.0
2020-01-05,7,0,C21,-91.222353,0.0
2020-01-05,7,0,C22,-104.537905,0.0
2020-01-05,7,0,C23,-141.971718,0.0
2020-01-05,7,0,C24,23.394535,0.0
